61
  0.5000001       1000.000    
 0.9162 0.9188 0.9219 0.9240 0.9264 0.9286 0.9307 0.9327 0.9339 1.0000
 1.0000
  0.9659259       3500.000    
 0.0025 0.0070 0.0161 0.0333 0.0584 0.0902 0.1231 0.1562 0.1893 0.2198
 0.2487 0.2752 0.3045 0.3341 0.3633 0.3900 0.4225 0.4518 0.4791 0.5070
 0.5330 0.5586 0.5798 0.6035 0.6255 0.6457 0.6668 0.6859 0.7084 0.7238
 0.7404 0.7564 0.7732 0.7878 0.7983 0.8097 0.8218 0.8318 0.8412 0.8502
 0.8592 0.8671 0.8734 0.8796 0.8854 0.8915 0.8964 0.9010 0.9054 0.9100
 0.9126 0.9151 0.9186 0.9213 0.9234 0.9262 0.9289 0.9311 0.9329 1.0000
 1.0000
  0.9659259       4000.000    
 0.0039 0.0094 0.0182 0.0361 0.0593 0.0882 0.1194 0.1501 0.1815 0.2076
 0.2370 0.2655 0.2923 0.3207 0.3523 0.3812 0.4105 0.4415 0.4686 0.4946
 0.5216 0.5476 0.5729 0.5955 0.6162 0.6382 0.6569 0.6760 0.6959 0.7147
 0.7303 0.7461 0.7587 0.7738 0.7870 0.8006 0.8129 0.8241 0.8352 0.8461
 0.8559 0.8645 0.8721 0.8790 0.8846 0.8904 0.8952 0.9008 0.9056 0.9103
 0.9135 0.9175 0.9202 0.9224 0.9247 0.9260 0.9285 0.9305 0.9329 1.0000
 1.0000
  0.9659259       6000.000    
 0.0038 0.0089 0.0154 0.0296 0.0514 0.0789 0.1037 0.1326 0.1619 0.1893
 0.2142 0.2457 0.2749 0.3030 0.3325 0.3619 0.3887 0.4131 0.4410 0.4647
 0.4915 0.5185 0.5421 0.5654 0.5896 0.6112 0.6348 0.6539 0.6735 0.6923
 0.7106 0.7296 0.7455 0.7608 0.7753 0.7882 0.7996 0.8111 0.8230 0.8330
 0.8434 0.8512 0.8607 0.8671 0.8744 0.8820 0.8856 0.8907 0.8950 0.9007
 0.9055 0.9105 0.9159 0.9191 0.9220 0.9243 0.9277 0.9298 0.9316 1.0000
 1.0000
  0.9659259       8000.000    
 0.0031 0.0082 0.0154 0.0293 0.0537 0.0796 0.1071 0.1381 0.1657 0.1938
 0.2193 0.2485 0.2767 0.3022 0.3271 0.3548 0.3823 0.4119 0.4385 0.4661
 0.4877 0.5108 0.5374 0.5591 0.5845 0.6090 0.6295 0.6522 0.6721 0.6884
 0.7043 0.7232 0.7385 0.7511 0.7646 0.7790 0.7918 0.8038 0.8141 0.8255
 0.8348 0.8453 0.8548 0.8621 0.8684 0.8749 0.8825 0.8891 0.8937 0.8998
 0.9048 0.9080 0.9114 0.9150 0.9183 0.9213 0.9238 0.9263 0.9298 1.0000
 1.0000
  0.9659259       10000.00    
 0.0040 0.0096 0.0184 0.0329 0.0536 0.0787 0.1100 0.1385 0.1669 0.1942
 0.2206 0.2449 0.2716 0.2983 0.3255 0.3516 0.3790 0.4065 0.4360 0.4643
 0.4899 0.5148 0.5399 0.5612 0.5816 0.6021 0.6229 0.6435 0.6641 0.6848
 0.7050 0.7215 0.7363 0.7522 0.7683 0.7809 0.7943 0.8064 0.8153 0.8251
 0.8355 0.8442 0.8533 0.8607 0.8691 0.8764 0.8833 0.8885 0.8938 0.8981
 0.9037 0.9077 0.9104 0.9143 0.9188 0.9220 0.9240 0.9264 0.9285 1.0000
 1.0000
   1.000000       1000.000    
